Date,Open,High,Low,Close,Adj Close,Volume,DMA,Signal,Buy_signal,Sell_signal
2018-11-06,6433.379883,6463.549805,6408.160156,6461.009766,6461.009766,4700040000,-29.812050836504568,-35.56827591127105,6461.009766,
2018-11-07,6468.5,6552.160156,6468.310059,6530.140137,6530.140137,4941260000,-18.135214003533292,-32.0816635297235,,
2018-11-08,6522.27002,6536.919922,6438.529785,6453.720215,6453.720215,4665260000,-14.876202125810778,-28.640571248940958,,
2018-11-09,6442.600098,6456.459961,6373.370117,6385.620117,6385.620117,4346820000,-17.585802322741074,-26.429617463700982,,
2018-11-10,6386.129883,6437.279785,6385.310059,6409.220215,6409.220215,3705320000,-17.625671555974805,-24.668828282155747,,
2018-11-11,6413.629883,6423.25,6350.169922,6411.27002,6411.27002,3939060000,-17.292528572827905,-23.19356834029018,,
2018-11-12,6411.759766,6434.209961,6360.470215,6371.27002,6371.27002,4295770000,-20.025336451298244,-22.559921962491796,,
2018-11-13,6373.189941,6395.27002,6342.669922,6359.490234,6359.490234,4503800000,-22.877914311054155,-22.623520432204266,,6359.490234
2018-11-14,6351.240234,6371.549805,5544.089844,5738.350098,5738.350098,7398940000,-74.40176349107878,-32.97916904397917,,
2018-11-15,5736.149902,5774.819824,5358.379883,5648.029785,5648.029785,7032140000,-121.12660746413349,-50.60865672801003,,
